"lat","long"
43.766,-79.6707
47.5404,-79.6707
37.1434,-79.6699
44.4658,-79.6697
44.71,-79.666
43.7969,-79.6655
43.5677,-79.6639
44.3577,-79.6626
42.9219,-79.6623
42.9216,-79.6618
44.5426,-79.6615
36.0804,-79.6614
37.1025,-79.6604
40.7467,-79.66
36.3995,-79.6596
39.8457,-79.6568
43.6224,-79.6552
44.3215,-79.6548
39.4586,-79.6535
43.9349,-79.653
43.7294,-79.6527
43.4838,-79.6494
45.1673,-79.6487
44.0372,-79.6467
43.8385,-79.6462
41.9395,-79.6453
43.6484,-79.6451
40.3931,-79.6449
40.393,-79.6449
43.6485,-79.6442
45.6687,-79.6438
43.8386,-79.6432
45.1774,-79.6424
43.8584,-79.6422
43.5524,-79.6414
35.9815,-79.6411
47.4584,-79.6406
43.6186,-79.6382
40.3462,-79.6343
40.3501,-79.6342
45.0302,-79.6341
40.3897,-79.6328
40.3886,-79.6325
40.3468,-79.6321
45.1093,-79.6308
43.6918,-79.6293
40.3983,-79.6287
45.1036,-79.6287
42.8406,-79.6273
42.851,-79.6266
44.3628,-79.6242
43.5512,-79.6225
41.94,-79.6222
38.4056,-79.6219
40.5766,-79.6176
35.2495,-79.6171
42.9086,-79.617
45.1314,-79.6158
37.0198,-79.6156
42.9037,-79.6152
42.9107,-79.6117
40.7218,-79.611
44.4303,-79.6097
36.07,-79.6013
36.0684,-79.5995
43.6496,-79.5984
45.1162,-79.5927
8.958,-79.5922
43.7932,-79.5899
43.7931,-79.5898
45.1169,-79.5889
40.392,-79.5876
40.5869,-79.5869
45.119,-79.5863
43.5485,-79.5849
40.4094,-79.5845
43.6777,-79.5835
43.6297,-79.5807
36.012,-79.5782
40.1589,-79.5777
35.1733,-79.5748
40.3064,-79.5726
36.006,-79.5716
37.0968,-79.5707
43.6256,-79.5705
40.3241,-79.5687
44.0368,-79.5687
44.0399,-79.5645
35.2658,-79.5638
43.6186,-79.5627
35.2638,-79.5602
43.5887,-79.5594
43.5901,-79.5593
35.2723,-79.559
40.2378,-79.5578
40.7996,-79.5574
41.2961,-79.5535
45.1661,-79.5498
40.321,-79.5493
45.1654,-79.5483
36.1104,-79.5478
43.7264,-79.5473
44.2044,-79.5473
40.5462,-79.5438
42.3417,-79.5435
43.7742,-79.5422
40.0687,-79.5407
40.2459,-79.5401
43.8156,-79.5397
39.8089,-79.5391
39.8022,-79.5385
43.6738,-79.5368
43.7043,-79.5336
40.3239,-79.5334
43.7018,-79.5334
40.254,-79.5325
40.254,-79.5323
39.8087,-79.532
43.6739,-79.5301
43.6524,-79.5295
43.8909,-79.5286
43.6337,-79.5286
43.8904,-79.5284
43.739,-79.527
35.2212,-79.5268
40.5918,-79.5204
40.7423,-79.5196
43.9968,-79.5184
8.9821,-79.5153
43.9977,-79.5135
34.6916,-79.5119
43.7316,-79.511
35.2031,-79.5097
8.9905,-79.5087
35.261,-79.5075
43.6676,-79.5075
41.8576,-79.5073
40.3579,-79.5067
40.6219,-79.5053
35.2041,-79.5046
44.1342,-79.5041
40.3544,-79.5035
42.1579,-79.502
36.0974,-79.5006
36.0974,-79.5004
43.6836,-79.5001
41.4741,-79.4984
41.4741,-79.4983
35.1928,-79.4945
43.8874,-79.4927
45.0693,-79.4925
43.8644,-79.4914
43.824,-79.4897
36.0908,-79.4886
40.2005,-79.4864
35.0823,-79.4858
43.9919,-79.4841
43.7147,-79.4805
43.926,-79.478
43.9268,-79.4756
9.0842,-79.4744
9.0844,-79.4741
9.0839,-79.474
9.084,-79.474
35.1957,-79.4737
35.196,-79.4735
42.2042,-79.4726
35.196,-79.472
35.1871,-79.4718
35.1912,-79.4716
35.2179,-79.4711
35.7005,-79.4708
35.1956,-79.4704
35.1822,-79.4702
35.1959,-79.4695
35.1959,-79.4694
42.2586,-79.4689
35.1887,-79.4684
35.1891,-79.4682
35.1858,-79.4681
35.1895,-79.4679
35.1896,-79.4679
35.1897,-79.4678
35.2022,-79.4678
43.9905,-79.4674
35.1888,-79.4666
35.1883,-79.4658
9.0322,-79.4648
45.7769,-79.4646
36.08,-79.4635
46.332,-79.4632
35.1889,-79.4624
42.2453,-79.4621
37.7687,-79.4618
36.5532,-79.4578
39.0278,-79.4576
35.1452,-79.4574
41.4955,-79.4558
45.2125,-79.4541
35.1467,-79.449
35.1469,-79.449
35.1851,-79.4487
43.9767,-79.4486
35.1422,-79.4479
43.8311,-79.4477
44.6277,-79.4473
43.9181,-79.446
35.1787,-79.4438
35.1788,-79.4438
46.3501,-79.4434
35.1769,-79.4416
35.1773,-79.4404
35.194,-79.4393
35.1934,-79.4388
34.9569,-79.4369
43.8261,-79.4368
43.8262,-79.4367
47.2901,-79.4359
40.4235,-79.4354
36.5569,-79.4336
36.0449,-79.4323
42.8752,-79.4318
36.6766,-79.4314
36.5606,-79.4313
35.2385,-79.431
35.8934,-79.4302
43.9661,-79.4301
35.1316,-79.4293
35.2261,-79.4289
40.2352,-79.4273
43.821,-79.4271
35.0988,-79.4267
43.8222,-79.4255
43.8187,-79.4249
45.0554,-79.4246
35.0941,-79.4232
35.189,-79.4231
43.8221,-79.423
43.999,-79.4228
35.1891,-79.4227
43.999,-79.4227
43.9979,-79.4225
35.23,-79.4217
43.7957,-79.4192
35.2053,-79.419
35.2052,-79.419
34.7537,-79.4159
36.5927,-79.415
39.4188,-79.4149
43.7486,-79.4146
43.8358,-79.4143
43.98,-79.414
43.8043,-79.4139
43.1208,-79.4137
34.7547,-79.4135
43.6274,-79.4135
43.9615,-79.4132
43.9915,-79.4131
42.0727,-79.4128
44.3132,-79.4104
45.6198,-79.409
35.2078,-79.4086
35.2079,-79.4086
39.4202,-79.4086
43.7488,-79.4086
43.9639,-79.4085
35.1974,-79.4071
44.0974,-79.4071
40.1259,-79.4066
40.1258,-79.4058
43.9914,-79.4042
35.1603,-79.4029
44.6006,-79.4016
44.0727,-79.4015
46.2618,-79.4011
46.2623,-79.4006
43.7351,-79.4003
45.768,-79.3981
43.9415,-79.3979
44.9086,-79.3978
35.1635,-79.3975
44.9486,-79.3975
43.6403,-79.3955
35.197,-79.3924
35.1933,-79.3921
43.6472,-79.3911
43.8218,-79.3909
42.1578,-79.3886
46.2576,-79.3884
46.2335,-79.3863
44.7278,-79.3843
43.6507,-79.384
42.9877,-79.3834
43.8644,-79.3834
41.1926,-79.3831
43.866,-79.3823
43.7325,-79.3817
36.5554,-79.3814
41.193,-79.3808
43.8353,-79.3796
36.5521,-79.3794
40.2782,-79.3787
41.1904,-79.3787
43.6498,-79.3783
39.5291,-79.3776
45.8405,-79.377
43.6627,-79.3765
43.8095,-79.3758
37.7356,-79.3757
44.3202,-79.3752
34.1782,-79.3744
45.1942,-79.3744
44.7256,-79.3743
37.7379,-79.3742
35.2373,-79.3731
40.276,-79.3723
36.5489,-79.3722
40.1006,-79.3719
40.3378,-79.3715
36.0047,-79.3702
43.8171,-79.3691
43.0971,-79.369
43.8542,-79.3682
43.9556,-79.3667
36.0743,-79.3657
39.5576,-79.365
43.8503,-79.3648
46.0879,-79.3633
35.2629,-79.3631
39.5575,-79.3625
43.8634,-79.3618
43.8376,-79.3616
46.1246,-79.3613
43.9811,-79.3612
39.5577,-79.3609
36.032,-79.3598
43.9613,-79.3586
43.8377,-79.3585
43.9614,-79.3584
43.994,-79.357
43.8258,-79.3521
43.7614,-79.3517
43.8267,-79.3507
43.8266,-79.3505
43.8143,-79.3502
45.0457,-79.3501
43.9399,-79.35
43.0977,-79.3465
34.4637,-79.345
45.5696,-79.3445
35.2046,-79.3441
43.8209,-79.344
44.6267,-79.3433
43.7528,-79.3427
43.7549,-79.3426
40.0886,-79.3402
42.8837,-79.3393
43.0433,-79.3387
40.8204,-79.3385
40.8208,-79.3382
43.7583,-79.3372
42.9696,-79.3369
42.9696,-79.3365
42.8852,-79.336
45.1838,-79.3326
36.0688,-79.3323
43.7197,-79.3318
45.0591,-79.3313
45.0436,-79.3307
37.3948,-79.328
42.97,-79.3277
43.7219,-79.3276
43.8768,-79.327
43.8824,-79.3268
40.0842,-79.3264
43.8855,-79.325
43.9021,-79.3249
37.3975,-79.3245
37.4035,-79.324
43.838,-79.3236
41.3774,-79.3216
36.4385,-79.3194
45.05,-79.3191
43.125,-79.3163
45.0422,-79.312
37.2969,-79.3103
36.5934,-79.3025
43.0529,-79.3018
43.0533,-79.3015
43.7862,-79.3007
42.9879,-79.3003
42.9873,-79.3001
40.0229,-79.2975
44.0135,-79.2928
43.0662,-79.2895
43.6949,-79.2887
45.2255,-79.2871
43.9682,-79.2869
43.6874,-79.2866
42.9782,-79.2865
43.9063,-79.2862
43.8511,-79.2854
40.2641,-79.2755
37.351,-79.2738
43.6808,-79.2721
45.0998,-79.271
45.0995,-79.2704
36.1242,-79.2701
37.3777,-79.2698
36.1237,-79.2682
43.852,-79.2659
41.9126,-79.2647
39.4836,-79.2611
43.0554,-79.2591
40.2094,-79.2521
37.3298,-79.2492
43.7853,-79.2468
40.0519,-79.2462
43.0948,-79.2449
43.972,-79.2449
43.0935,-79.2434
38.6816,-79.2424
38.6829,-79.2417
43.8609,-79.2405
40.2244,-79.2393
43.9993,-79.2389
43.1569,-79.2379
48.4961,-79.2371
40.8529,-79.2348
44.0021,-79.2328
43.8407,-79.2324
43.839,-79.23
35.7839,-79.2276
46.037,-79.2258
44.0795,-79.2237
40.4373,-79.2232
43.9435,-79.2201
43.1545,-79.22
39.93,-79.2199
43.0747,-79.2193
48.7888,-79.2187
48.7879,-79.2184
43.0179,-79.2183
37.3585,-79.2178
43.1717,-79.2171
45.3583,-79.2166
42.8775,-79.2148
43.0378,-79.2146
43.0371,-79.2146
35.2406,-79.2118
43.7529,-79.211
35.7903,-79.2106
43.7836,-79.2067
42.9896,-79.2055
35.4374,-79.2036
35.2407,-79.2007
35.2303,-79.1968
37.4388,-79.1912
43.9212,-79.187
43.9208,-79.1865
40.2063,-79.1815
37.3648,-79.1787
43.9431,-79.1774
43.1044,-79.1755
42.908,-79.1739
42.9082,-79.1738
35.516,-79.1733
33.4222,-79.1704
43.1496,-79.1702
43.1793,-79.1693
45.3535,-79.1689
33.4233,-79.1687
45.3529,-79.1683
44.0091,-79.1679
33.4429,-79.1628
36.1962,-79.1613
33.4468,-79.16
44.404,-79.1597
33.4248,-79.1588
40.6206,-79.1587
43.0828,-79.1554
33.453,-79.1552
40.3113,-79.1549
41.9107,-79.1541
41.173,-79.1514
43.084,-79.1498
43.8806,-79.1465
33.4432,-79.1464
33.4433,-79.1464
43.0356,-79.144
43.0424,-79.1411
45.3429,-79.1405
35.0134,-79.1355
40.6355,-79.135
45.3467,-79.132
35.3162,-79.1314
44.1073,-79.1307
43.972,-79.1301
41.2578,-79.1294
43.9701,-79.1291
33.4698,-79.1283
42.9978,-79.1273
33.4713,-79.1264
35.8356,-79.1239
40.638,-79.123
40.6379,-79.1229
33.4992,-79.1193
34.9617,-79.1162
43.9605,-79.1152
33.4759,-79.1141
33.4437,-79.1137
41.2748,-79.1131
43.0274,-79.1107
43.9588,-79.1091
43.9586,-79.1089
41.9678,-79.105
35.4144,-79.1049
43.0781,-79.1041
41.9676,-79.1037
34.4866,-79.1036
34.4829,-79.1025
43.1567,-79.1013
43.1387,-79.1004
46.7183,-79.1004
46.7195,-79.0991
0.0943,-79.0988
35.3368,-79.0976
43.11,-79.0971
40.9898,-79.0936
43.0662,-79.0925
43.9443,-79.0919
38.1437,-79.0909
43.8791,-79.0877
43.8782,-79.087
33.5598,-79.0845
41.1612,-79.0829
43.0489,-79.0828
38.1596,-79.0826
43.0863,-79.0825
43.1601,-79.0822
43.0464,-79.078
43.887,-79.0762
43.8313,-79.076
44.5385,-79.075
43.0682,-79.0749
44.5362,-79.0748
42.8993,-79.0746
43.2593,-79.0738
43.8318,-79.0735
43.2594,-79.0731
43.0697,-79.0731
33.6044,-79.0729
43.2595,-79.0729
43.2596,-79.0729
33.6036,-79.0726
34.8885,-79.0719
34.6287,-79.0717
43.8665,-79.0714
43.0655,-79.0708
43.125,-79.07
39.675,-79.0682
43.89,-79.0668
-2.894,-79.0658
33.5979,-79.0643
33.585,-79.0641
36.0645,-79.0635
33.6007,-79.0629
35.2881,-79.0571
35.7794,-79.0567
35.7793,-79.0565
33.6429,-79.0563
33.6522,-79.0563
35.3977,-79.056
43.0967,-79.0556
39.89,-79.054
43.8402,-79.049
33.5603,-79.0465
43.0387,-79.0461
43.0859,-79.045
37.5481,-79.0444
33.5919,-79.043
42.8714,-79.0423
43.9233,-79.0422
34.5866,-79.0421
34.5871,-79.0415
35.8463,-79.0395
43.9389,-79.0379
37.5855,-79.0378
43.1629,-79.0369
43.0442,-79.0368
38.1227,-79.0363
43.0441,-79.0358
48.2936,-79.0356
-8.1398,-79.0326
40.1394,-79.0325
43.9605,-79.0323
38.1843,-79.0315
38.1853,-79.0313
43.9003,-79.0313
43.8998,-79.031
43.9589,-79.0298
48.2269,-79.0297
33.6039,-79.0274
42.9584,-79.027
33.5917,-79.0264
37.6368,-79.0264
45.225,-79.0263
43.2089,-79.0255
33.6027,-79.0254
43.9755,-79.0252
33.7628,-79.0243
37.6379,-79.0242
43.9106,-79.0238
43.194,-79.0229
43.929,-79.0227
35.897,-79.0221
41.9586,-79.0214
43.8515,-79.0212
43.0494,-79.0205
33.7653,-79.0203
35.8999,-79.0203
43.8503,-79.0201
33.5961,-79.0175
43.0406,-79.0172
45.3343,-79.016
43.1058,-79.0144
48.2373,-79.0142
38.1715,-79.013
38.1714,-79.013
34.9974,-79.0125
34.9973,-79.0125
43.8549,-79.0119
33.7893,-79.0101
43.9977,-79.0095
35.135,-79.0092
35.9209,-79.0089
33.7853,-79.0081
42.9332,-79.0045
39.0073,-79.0044
33.7433,-79.0034
33.743,-79.0033
33.7434,-79.0032
33.7759,-79.0031
38.0433,-79.0029
39.4145,-79.0025
35.167,-79.0022
33.7791,-79.0017
33.7535,-79.0001
44.3002,-78.9992
48.263,-78.9989
43.2683,-78.9974
33.6023,-78.9966
33.602,-78.9959
33.5997,-78.9956
43.9453,-78.9948
43.8869,-78.994
40.951,-78.9935
40.2684,-78.9935
40.2686,-78.9934
36.4531,-78.9924
35.1468,-78.9915
37.5701,-78.9891
33.6105,-78.9862
33.7921,-78.9827
33.7998,-78.9818
33.7997,-78.9815
33.8091,-78.9791
33.6273,-78.9783
43.8508,-78.9783
33.7782,-78.9779
35.2832,-78.9776
43.9138,-78.9774
42.9061,-78.9763
42.9046,-78.9759
33.7867,-78.9726
36.0686,-78.9724
42.1687,-78.9714
33.6168,-78.9702
42.9681,-78.9695
43.9156,-78.9691
33.7858,-78.9675
33.7883,-78.9667
33.7918,-78.9662
33.7892,-78.966
38.3706,-78.966
36.0715,-78.9658
36.0715,-78.9657
44.0814,-78.9654
36.7571,-78.9648
33.7722,-78.9646
33.7512,-78.9645
33.772,-78.9645
33.7711,-78.9644
35.1274,-78.9643
43.9571,-78.9632
33.752,-78.9629
34.9693,-78.9626
33.643,-78.9613
35.9652,-78.9611
33.7735,-78.9609
43.9349,-78.9609
44.2494,-78.9604
44.1117,-78.9601
40.4543,-78.9595
34.9908,-78.9592
42.9886,-78.9588
33.6229,-78.9577
33.6229,-78.9574
33.7914,-78.9568
33.646,-78.9536
35.9472,-78.9518
33.7135,-78.9512
43.8995,-78.9512
37.924,-78.9493
37.9239,-78.9493
42.962,-78.9492
35.9914,-78.9489
44.1174,-78.9485
35.9919,-78.9477
36.0306,-78.9477
35.9934,-78.9473
44.1143,-78.9473
40.3247,-78.9446
33.6444,-78.9443
33.6444,-78.944
35.0773,-78.9438
43.8851,-78.9429
33.6663,-78.9387
37.1041,-78.9365
43.9585,-78.9362
36.0241,-78.9356
33.7176,-78.9353
33.7176,-78.9352
33.6542,-78.9345
40.2925,-78.9342
35.8429,-78.9341
42.9315,-78.932
43.9603,-78.9312
42.9342,-78.9295
36.7402,-78.9288
36.7487,-78.927
33.7203,-78.9235
33.6616,-78.9221
33.6639,-78.9183
38.0776,-78.9182
33.7278,-78.917
35.046,-78.9163
33.6787,-78.9159
42.998,-78.9154
38.0621,-78.9152
43.99,-78.915
37.8703,-78.9147
43.8697,-78.9127
38.0598,-78.9119
42.7375,-78.9096
33.7352,-78.9094
33.7031,-78.9068
36.2099,-78.9059
38.4479,-78.9056
42.5179,-78.9053
43.9202,-78.9053
38.4465,-78.9042
33.7317,-78.9037
33.8932,-78.9016
33.6731,-78.901
42.984,-78.9
42.9839,-78.9
35.7207,-78.8976
33.6811,-78.8973
33.7016,-78.8923
33.7185,-78.8909
33.689,-78.887
33.6895,-78.8867
33.6932,-78.8858
35.1451,-78.8843
39.5347,-78.8836
33.7142,-78.8831
43.9623,-78.8822
35.145,-78.882
33.69,-78.8813
37.8959,-78.8803
35.6675,-78.8789
33.7009,-78.8787
43.9512,-78.8785
42.7412,-78.8782
42.7413,-78.8782
37.8976,-78.8781
35.6716,-78.8777
37.3339,-78.8777
35.6704,-78.8775
34.9208,-78.8773
39.5398,-78.8773
44.0505,-78.8768
35.135,-78.8743
33.7036,-78.874
43.9049,-78.8733
40.2839,-78.8718
33.738,-78.8717
33.7204,-78.871
33.7379,-78.8709
37.8932,-78.8703
38.4518,-78.8698
42.8839,-78.8696
36.1201,-78.8694
33.7247,-78.8692
36.7176,-78.8671
33.7321,-78.8658
33.7358,-78.8656
35.1335,-78.8655
36.1213,-78.8654
36.1191,-78.8649
33.7086,-78.8622
44.3371,-78.8613
40.0442,-78.859
40.037,-78.8589
40.0442,-78.8588
40.0441,-78.8587
35.1455,-78.8585
40.037,-78.8583
33.7162,-78.8562
42.9308,-78.8561
33.7154,-78.856
33.7164,-78.8558
42.9336,-78.8552
34.0903,-78.8498
34.0887,-78.8491
34.0886,-78.849
44.7354,-78.8468
43.0053,-78.8448
43.0051,-78.8438
33.7319,-78.8434
33.7319,-78.8432
43.0027,-78.8411
42.7344,-78.8393
38.3875,-78.8384
38.4287,-78.8378
35.7958,-78.8361
35.7956,-78.8358
35.7953,-78.8356
35.7997,-78.8348
42.5996,-78.8347
34.0522,-78.8337
34.0522,-78.8336
34.0522,-78.8335
35.6503,-78.833
35.7999,-78.8328
38.3883,-78.8325
35.5764,-78.8311
33.7623,-78.8307
43.0392,-78.8304
41.1694,-78.83
35.8033,-78.8288
35.7963,-78.8277
43.1319,-78.8266
42.8956,-78.8256
42.831,-78.8244
35.7164,-78.8233
33.7443,-78.8229
33.767,-78.8196
33.767,-78.8195
33.7438,-78.8138
38.3971,-78.8137
42.712,-78.8133
35.7128,-78.8119
35.8177,-78.8114
35.7146,-78.8102
42.9611,-78.8093
42.9617,-78.809
35.3646,-78.8086
43.9299,-78.808
35.9796,-78.8078
33.7496,-78.8075
35.6542,-78.8067
43.0642,-78.8059
33.782,-78.8021
33.7977,-78.8018
42.8453,-78.8013
33.7838,-78.801
35.9071,-78.7994
33.757,-78.7958
43.9762,-78.7958
35.7457,-78.7942
35.9123,-78.7936
33.7856,-78.7916
35.903,-78.7914
33.7676,-78.7889
44.2917,-78.7883
40.7534,-78.7877
43.0876,-78.7827
33.785,-78.7824
35.6591,-78.7817
33.7735,-78.7806
35.7526,-78.778
40.2857,-78.7777
33.7789,-78.7768
40.2908,-78.7768
35.7263,-78.7766
35.9798,-78.7763
35.9791,-78.776
33.7789,-78.7754
35.8268,-78.7714
42.9909,-78.7694
42.9918,-78.7694
42.8621,-78.7682
35.7229,-78.7681
42.9918,-78.7675
33.8012,-78.7666
38.8176,-78.7659
38.8176,-78.7658
34.4211,-78.7649
44.2201,-78.761
44.2196,-78.7608
42.9776,-78.7602
35.0609,-78.7567
41.4202,-78.7559
41.1342,-78.755
33.8032,-78.7542
33.8564,-78.7536
33.8067,-78.7532
33.8041,-78.7531
42.2039,-78.7531
33.9936,-78.753
33.8066,-78.7529
33.8071,-78.7527
33.8071,-78.7526
41.6688,-78.7526
42.9775,-78.7525
42.204,-78.7524
34.0087,-78.7517
35.3984,-78.7516
35.3985,-78.7516
42.9783,-78.7503
38.4107,-78.75
35.9034,-78.7483
42.7529,-78.7469
33.8125,-78.7464
33.8124,-78.7461
33.8125,-78.746
33.8118,-78.7459
44.3386,-78.7458
38.4661,-78.7453
41.215,-78.7448
44.5451,-78.7434
33.9775,-78.7418
33.9491,-78.7417
43.1824,-78.7414
43.1822,-78.7412
43.1823,-78.7411
33.9561,-78.7408
33.9594,-78.739
41.2571,-78.7385
33.9583,-78.7372
41.1949,-78.7371
35.6327,-78.7361
44.5374,-78.7357
35.6318,-78.735
44.353,-78.7345
43.083,-78.7327
40.4801,-78.7307
44.3447,-78.7294
39.6607,-78.729
42.9727,-78.7274
40.66,-78.726
44.9261,-78.7257
44.3385,-78.7247
40.6603,-78.7245
43.1912,-78.724
41.8614,-78.7229
46.3059,-78.7228
33.9304,-78.7215
44.3523,-78.7198
38.0582,-78.7193
38.0586,-78.7187
42.9401,-78.7187
43.0498,-78.7186
43.9959,-78.7173
34.3696,-78.7158
43.0505,-78.7152
44.9328,-78.7145
43.0508,-78.7133
33.811,-78.7129
33.8113,-78.7127
42.9286,-78.7127
38.0601,-78.7113
43.2935,-78.711
41.1566,-78.7088
43.9493,-78.7087
41.1567,-78.7083
38.4125,-78.708
33.8122,-78.7076
41.1701,-78.7073
43.0304,-78.7073
41.1645,-78.7038
40.4903,-78.7035
46.3179,-78.7034
33.808,-78.7008
33.8201,-78.7007
33.8201,-78.7006
33.8149,-78.7004
42.8441,-78.7
45.0455,-78.6995
42.8685,-78.6976
42.8045,-78.6973
42.7721,-78.6963
42.7379,-78.6918
43.98,-78.6917
33.8893,-78.691
44.477,-78.6899
43.9126,-78.6893
43.914,-78.6887
33.894,-78.6873
33.894,-78.6872
35.2984,-78.6835
35.2971,-78.6834
43.9143,-78.6822
43.2094,-78.6819
43.2095,-78.6819
33.8924,-78.6808
42.9431,-78.6798
35.7607,-78.6791
43.0006,-78.678
43.2079,-78.6775
35.7601,-78.6773
40.4009,-78.6769
40.5542,-78.6765
43.2076,-78.6765
33.8647,-78.6748
42.7954,-78.6737
42.7912,-78.6735
38.6397,-78.6733
40.3873,-78.6731
35.3347,-78.672
43.981,-78.6708
35.6689,-78.6703
35.7009,-78.6688
42.2625,-78.668
33.8374,-78.6678
33.8396,-78.6664
42.9842,-78.6661
43.0802,-78.6657
33.8727,-78.6654
43.1814,-78.6652
35.7373,-78.6645
43.1696,-78.6645
43.1796,-78.6643
42.2622,-78.6636
33.8713,-78.6635
43.1867,-78.6631
44.9955,-78.6615
42.2864,-78.6605
33.858,-78.6598
35.8237,-78.6579
35.8171,-78.6554
36.1415,-78.6551
39.6984,-78.6548
35.8235,-78.6539
42.5062,-78.6536
33.8293,-78.6529
44.2438,-78.6519
42.5518,-78.6512
41.9564,-78.6491
33.8747,-78.6487
33.831,-78.6445
35.7742,-78.644
44.4517,-78.6422
35.7999,-78.6395
33.8803,-78.6394
35.7753,-78.6364
40.5092,-78.6356
33.8732,-78.6349
33.8689,-78.6336
33.8688,-78.6335
35.8278,-78.6334
33.869,-78.6327
33.8643,-78.6315
33.8644,-78.6301
35.8589,-78.6289
33.8571,-78.626
33.874,-78.6245
35.8733,-78.6226
33.8731,-78.6224
42.8908,-78.6217
41.9003,-78.6192
33.9185,-78.617
43.8992,-78.6162
42.7865,-78.6154
33.8763,-78.6151
33.8645,-78.6113
44.5275,-78.6104
45.1111,-78.6099
42.7852,-78.6085
36.3121,-78.6065
42.9457,-78.6058
42.8071,-78.6057
33.8893,-78.605
33.882,-78.6046
42.628,-78.6045
35.9878,-78.6041
35.9855,-78.6018
33.9259,-78.6008
33.8735,-78.6001
33.8734,-78.6
44.4787,-78.5999
35.9885,-78.5982
35.9947,-78.5974
42.8255,-78.5957
42.8248,-78.5949
35.7763,-78.5933
35.7955,-78.5892
42.9467,-78.5814
33.8927,-78.5786
33.9346,-78.5771
33.9473,-78.5763
40.4713,-78.5742
33.9457,-78.5736
40.4717,-78.573
40.9118,-78.5721
45.0193,-78.5702
35.6597,-78.5692
35.6664,-78.5689
36.0059,-78.5686
33.8911,-78.5683
35.9552,-78.5649
35.9552,-78.564
35.8054,-78.5541
41.4244,-78.5537
35.8076,-78.5515
35.9741,-78.5515
43.9349,-78.5513
45.0166,-78.5501
36.6119,-78.5494
35.9666,-78.5483
38.0619,-78.5434
40.2969,-78.5422
38.0618,-78.5419
35.8063,-78.5402
45.0176,-78.5388
33.894,-78.5383
41.4463,-78.5377
33.8837,-78.5373
34.6499,-78.5364
38.0442,-78.536
43.0113,-78.536
34.6498,-78.534
34.6498,-78.5338
33.884,-78.5337
33.8841,-78.5337
33.8838,-78.5333
35.2266,-78.5327
-9.1249,-78.5325
42.9928,-78.5294
43.0133,-78.5286
43.2085,-78.5283
43.0118,-78.5278
43.0127,-78.5273
42.0877,-78.526
42.0876,-78.5259
35.7211,-78.52
35.9816,-78.5198
36.0721,-78.5181
33.9028,-78.5173
33.9027,-78.5169
33.9038,-78.5161
33.9033,-78.5155
35.7264,-78.5154
33.8838,-78.5138
33.8903,-78.5136
35.8239,-78.5125
33.8913,-78.5124
35.4893,-78.512
33.9215,-78.5119
33.8845,-78.5113
35.951,-78.5113
39.9949,-78.5093
45.0466,-78.5085
45.0465,-78.5085
35.6798,-78.5079
38.674,-78.5073
35.6771,-78.5059
44.5731,-78.5055
44.5734,-78.5054
-0.1636,-78.4998
40.006,-78.4996
40.0059,-78.4996
35.9507,-78.4959
38.0555,-78.493
42.5868,-78.4908
35.9523,-78.4901
42.5874,-78.4897
33.9385,-78.4891
33.9384,-78.4889
33.9382,-78.4888
33.9382,-78.4887
33.9383,-78.4887
40.2546,-78.4886
43.0514,-78.4886
38.0627,-78.4878
33.9371,-78.4875
-0.1463,-78.485
38.6644,-78.4841
37.0746,-78.4839
42.0848,-78.4817
-0.3138,-78.4805
33.9367,-78.4805
40.2458,-78.4797
42.0852,-78.4792
38.0486,-78.4777
38.0454,-78.4772
40.9939,-78.4768
42.9226,-78.471
35.9156,-78.4695
33.929,-78.4683
33.9282,-78.4663
33.9279,-78.4659
35.9273,-78.4646
41.8121,-78.4644
44.4027,-78.4618
44.1477,-78.4533
42.3553,-78.4527
42.3552,-78.4525
41.0304,-78.4522
38.0499,-78.4516
38.0498,-78.4516
42.7811,-78.4499
33.9008,-78.4473
42.5721,-78.4449
38.0282,-78.4436
33.8883,-78.4371
36.3161,-78.4354
37.3536,-78.4348
33.8914,-78.4329
42.5153,-78.4324
42.5478,-78.4285
42.5478,-78.4283
-0.3572,-78.4278
35.6925,-78.4253
-0.3519,-78.4244
33.9132,-78.4193
37.2556,-78.4164
44.3853,-78.4157
40.2825,-78.413
40.4375,-78.4129
35.6643,-78.4125
35.6641,-78.4115
42.5514,-78.4107
37.2468,-78.4075
37.2472,-78.4074
38.324,-78.4035
33.9055,-78.4028
33.9049,-78.4018
40.467,-78.4007
35.6361,-78.3972
33.9739,-78.3967
44.2687,-78.3964
42.896,-78.3947
33.9561,-78.3945
40.4659,-78.3944
33.9557,-78.3928
35.4685,-78.3927
34.986,-78.3893
40.4454,-78.3888
35.7712,-78.3883
43.3405,-78.3881
40.445,-78.3873
37.9873,-78.3867
-0.1563,-78.3858
44.5063,-78.3852
44.2328,-78.3851
44.2392,-78.3838
44.1836,-78.3817
37.291,-78.3786
37.994,-78.3769
40.4407,-78.3742
42.7648,-78.3726
40.5184,-78.3725
40.5185,-78.3721
33.9624,-78.3698
38.017,-78.3665
38.0168,-78.3664
38.017,-78.3664
42.651,-78.3618
34.0013,-78.3614
34.0036,-78.3603
44.2869,-78.3571
40.015,-78.3558
44.2826,-78.353
44.2827,-78.3529
44.2476,-78.3529
37.9188,-78.3365
42.8468,-78.3324
35.5304,-78.3275
37.901,-78.3236
18.2745,-78.3178
35.8926,-78.3094
